percept_filename,guess,target,implant_type,model_type,subject,result,task
2125.tif,right,left,6_15,streaky,ANa,False,doorway
7186.tif,right,right,6_15,streaky,ANa,True,doorway
2055.tif,left,left,6_15,streaky,ANa,True,doorway
2280.tif,left,left,6_15,streaky,ANa,True,doorway
2038.tif,left,left,6_15,streaky,ANa,True,doorway
2265.tif,left,left,6_15,streaky,ANa,True,doorway
7038.tif,right,right,6_15,streaky,ANa,True,doorway
7180.tif,right,right,6_15,streaky,ANa,True,doorway
7053.tif,right,right,6_15,streaky,ANa,True,doorway
7175.tif,left,right,6_15,streaky,ANa,False,doorway
2288.tif,left,left,6_15,streaky,ANa,True,doorway
7055.tif,right,right,6_15,streaky,ANa,True,doorway
6880.tif,right,right,6_15,streaky,ANa,True,doorway
7011.tif,right,right,6_15,streaky,ANa,True,doorway
7080.tif,right,right,6_15,streaky,ANa,True,doorway
6823.tif,left,right,6_15,streaky,ANa,False,doorway
7200.tif,left,right,6_15,streaky,ANa,False,doorway
2238.tif,left,left,6_15,streaky,ANa,True,doorway
2111.tif,left,left,6_15,streaky,ANa,True,doorway
7088.tif,right,right,6_15,streaky,ANa,True,doorway
7098.tif,right,right,6_15,streaky,ANa,True,doorway
6801.tif,right,right,6_15,streaky,ANa,True,doorway
2386.tif,right,left,6_15,streaky,ANa,False,doorway
7196.tif,right,right,6_15,streaky,ANa,True,doorway
2313.tif,left,left,6_15,streaky,ANa,True,doorway
6921.tif,right,right,6_15,streaky,ANa,True,doorway
2251.tif,left,left,6_15,streaky,ANa,True,doorway
6926.tif,right,right,6_15,streaky,ANa,True,doorway
7051.tif,right,right,6_15,streaky,ANa,True,doorway
2398.tif,left,left,6_15,streaky,ANa,True,doorway
2396.tif,left,left,6_15,streaky,ANa,True,doorway
6900.tif,right,right,6_15,streaky,ANa,True,doorway
2315.tif,left,left,6_15,streaky,ANa,True,doorway
7190.tif,left,right,6_15,streaky,ANa,False,doorway
2115.tif,left,left,6_15,streaky,ANa,True,doorway
2075.tif,left,left,6_15,streaky,ANa,True,doorway
2346.tif,left,left,6_15,streaky,ANa,True,doorway
2063.tif,left,left,6_15,streaky,ANa,True,doorway
2100.tif,left,left,6_15,streaky,ANa,True,doorway
2196.tif,left,left,6_15,streaky,ANa,True,doorway
7073.tif,left,right,6_15,streaky,ANa,False,doorway
7025.tif,left,right,6_15,streaky,ANa,False,doorway
7100.tif,left,right,6_15,streaky,ANa,False,doorway
6938.tif,right,right,6_15,streaky,ANa,True,doorway
6965.tif,right,right,6_15,streaky,ANa,True,doorway
2136.tif,right,left,6_15,streaky,ANa,False,doorway
2371.tif,left,left,6_15,streaky,ANa,True,doorway
6813.tif,right,right,6_15,streaky,ANa,True,doorway
2330.tif,right,left,6_15,streaky,ANa,False,doorway
7021.tif,right,right,6_15,streaky,ANa,True,doorway
2376.tif,left,left,6_15,streaky,ANa,True,doorway
2201.tif,left,left,6_15,streaky,ANa,True,doorway
6950.tif,left,right,6_15,streaky,ANa,False,doorway
2051.tif,left,left,6_15,streaky,ANa,True,doorway
2015.tif,left,left,6_15,streaky,ANa,True,doorway
2121.tif,left,left,6_15,streaky,ANa,True,doorway
2086.tif,left,left,6_15,streaky,ANa,True,doorway
2301.tif,left,left,6_15,streaky,ANa,True,doorway
6913.tif,right,right,6_15,streaky,ANa,True,doorway
2350.tif,right,left,6_15,streaky,ANa,False,doorway
2021.tif,left,left,6_15,streaky,ANa,True,doorway
2213.tif,left,left,6_15,streaky,ANa,True,doorway
2361.tif,left,left,6_15,streaky,ANa,True,doorway
7163.tif,left,right,6_15,streaky,ANa,False,doorway
2176.tif,left,left,6_15,streaky,ANa,True,doorway
6976.tif,right,right,6_15,streaky,ANa,True,doorway
2036.tif,left,left,6_15,streaky,ANa,True,doorway
7188.tif,left,right,6_15,streaky,ANa,False,doorway
2203.tif,left,left,6_15,streaky,ANa,True,doorway
2001.tif,left,left,6_15,streaky,ANa,True,doorway
6986.tif,right,right,6_15,streaky,ANa,True,doorway
7146.tif,right,right,6_15,streaky,ANa,True,doorway
2190.tif,left,left,6_15,streaky,ANa,True,doorway
7111.tif,right,right,6_15,streaky,ANa,True,doorway
2188.tif,left,left,6_15,streaky,ANa,True,doorway
2365.tif,right,left,6_15,streaky,ANa,False,doorway
2151.tif,left,left,6_15,streaky,ANa,True,doorway
2373.tif,left,left,6_15,streaky,ANa,True,doorway
2328.tif,left,left,6_15,streaky,ANa,True,doorway
6951.tif,right,right,6_15,streaky,ANa,True,doorway
6838.tif,right,right,6_15,streaky,ANa,True,doorway
6846.tif,right,right,6_15,streaky,ANa,True,doorway
7075.tif,right,right,6_15,streaky,ANa,True,doorway
7115.tif,right,right,6_15,streaky,ANa,True,doorway
6961.tif,right,right,6_15,streaky,ANa,True,doorway
2276.tif,left,left,6_15,streaky,ANa,True,doorway
2050.tif,left,left,6_15,streaky,ANa,True,doorway
2073.tif,left,left,6_15,streaky,ANa,True,doorway
7151.tif,right,right,6_15,streaky,ANa,True,doorway
6815.tif,right,right,6_15,streaky,ANa,True,doorway
2221.tif,left,left,6_15,streaky,ANa,True,doorway
6975.tif,right,right,6_15,streaky,ANa,True,doorway
2180.tif,left,left,6_15,streaky,ANa,True,doorway
2138.tif,left,left,6_15,streaky,ANa,True,doorway
2261.tif,left,left,6_15,streaky,ANa,True,doorway
6971.tif,right,right,6_15,streaky,ANa,True,doorway
7125.tif,right,right,6_15,streaky,ANa,True,doorway
6840.tif,right,right,6_15,streaky,ANa,True,doorway
7003.tif,right,right,6_15,streaky,ANa,True,doorway
4480.tif,left,left,6_15,pointy,ANa,True,doorway
9446.tif,left,right,6_15,pointy,ANa,False,doorway
9576.tif,right,right,6_15,pointy,ANa,True,doorway
4528.tif,left,left,6_15,pointy,ANa,True,doorway
9551.tif,right,right,6_15,pointy,ANa,True,doorway
4640.tif,left,left,6_15,pointy,ANa,True,doorway
4405.tif,left,left,6_15,pointy,ANa,True,doorway
9376.tif,right,right,6_15,pointy,ANa,True,doorway
4453.tif,left,left,6_15,pointy,ANa,True,doorway
4775.tif,right,left,6_15,pointy,ANa,False,doorway
4611.tif,left,left,6_15,pointy,ANa,True,doorway
4561.tif,left,left,6_15,pointy,ANa,True,doorway
4448.tif,left,left,6_15,pointy,ANa,True,doorway
4736.tif,left,left,6_15,pointy,ANa,True,doorway
4546.tif,left,left,6_15,pointy,ANa,True,doorway
9265.tif,right,right,6_15,pointy,ANa,True,doorway
4700.tif,right,left,6_15,pointy,ANa,False,doorway
4550.tif,left,left,6_15,pointy,ANa,True,doorway
9353.tif,right,right,6_15,pointy,ANa,True,doorway
9205.tif,right,right,6_15,pointy,ANa,True,doorway
4553.tif,left,left,6_15,pointy,ANa,True,doorway
4565.tif,left,left,6_15,pointy,ANa,True,doorway
9355.tif,right,right,6_15,pointy,ANa,True,doorway
9521.tif,left,right,6_15,pointy,ANa,False,doorway
9415.tif,right,right,6_15,pointy,ANa,True,doorway
9546.tif,left,right,6_15,pointy,ANa,False,doorway
4451.tif,left,left,6_15,pointy,ANa,True,doorway
9313.tif,right,right,6_15,pointy,ANa,True,doorway
9401.tif,right,right,6_15,pointy,ANa,True,doorway
4521.tif,left,left,6_15,pointy,ANa,True,doorway
4746.tif,left,left,6_15,pointy,ANa,True,doorway
4436.tif,left,left,6_15,pointy,ANa,True,doorway
4523.tif,left,left,6_15,pointy,ANa,True,doorway
9271.tif,left,right,6_15,pointy,ANa,False,doorway
4751.tif,left,left,6_15,pointy,ANa,True,doorway
9350.tif,right,right,6_15,pointy,ANa,True,doorway
9573.tif,left,right,6_15,pointy,ANa,False,doorway
4755.tif,left,left,6_15,pointy,ANa,True,doorway
9405.tif,right,right,6_15,pointy,ANa,True,doorway
9526.tif,right,right,6_15,pointy,ANa,True,doorway
9536.tif,right,right,6_15,pointy,ANa,True,doorway
9486.tif,right,right,6_15,pointy,ANa,True,doorway
9450.tif,right,right,6_15,pointy,ANa,True,doorway
4703.tif,left,left,6_15,pointy,ANa,True,doorway
9496.tif,right,right,6_15,pointy,ANa,True,doorway
9240.tif,right,right,6_15,pointy,ANa,True,doorway
9525.tif,right,right,6_15,pointy,ANa,True,doorway
4576.tif,left,left,6_15,pointy,ANa,True,doorway
4661.tif,left,left,6_15,pointy,ANa,True,doorway
4421.tif,left,left,6_15,pointy,ANa,True,doorway
9340.tif,right,right,6_15,pointy,ANa,True,doorway
4486.tif,left,left,6_15,pointy,ANa,True,doorway
4511.tif,left,left,6_15,pointy,ANa,True,doorway
4578.tif,left,left,6_15,pointy,ANa,True,doorway
9378.tif,right,right,6_15,pointy,ANa,True,doorway
9388.tif,right,right,6_15,pointy,ANa,True,doorway
9371.tif,right,right,6_15,pointy,ANa,True,doorway
9223.tif,right,right,6_15,pointy,ANa,True,doorway
9248.tif,right,right,6_15,pointy,ANa,True,doorway
9201.tif,right,right,6_15,pointy,ANa,True,doorway
9550.tif,left,right,6_15,pointy,ANa,False,doorway
9296.tif,right,right,6_15,pointy,ANa,True,doorway
4438.tif,left,left,6_15,pointy,ANa,True,doorway
9323.tif,right,right,6_15,pointy,ANa,True,doorway
4478.tif,left,left,6_15,pointy,ANa,True,doorway
4690.tif,left,left,6_15,pointy,ANa,True,doorway
4563.tif,left,left,6_15,pointy,ANa,True,doorway
9330.tif,right,right,6_15,pointy,ANa,True,doorway
4621.tif,right,left,6_15,pointy,ANa,False,doorway
9396.tif,right,right,6_15,pointy,ANa,True,doorway
9380.tif,right,right,6_15,pointy,ANa,True,doorway
9290.tif,right,right,6_15,pointy,ANa,True,doorway
4680.tif,left,left,6_15,pointy,ANa,True,doorway
9480.tif,right,right,6_15,pointy,ANa,True,doorway
4600.tif,left,left,6_15,pointy,ANa,True,doorway
9221.tif,left,right,6_15,pointy,ANa,False,doorway
4601.tif,left,left,6_15,pointy,ANa,True,doorway
9596.tif,left,right,6_15,pointy,ANa,False,doorway
4476.tif,left,left,6_15,pointy,ANa,True,doorway
9501.tif,right,right,6_15,pointy,ANa,True,doorway
4761.tif,left,left,6_15,pointy,ANa,True,doorway
4590.tif,left,left,6_15,pointy,ANa,True,doorway
9328.tif,right,right,6_15,pointy,ANa,True,doorway
9361.tif,right,right,6_15,pointy,ANa,True,doorway
4440.tif,left,left,6_15,pointy,ANa,True,doorway
9246.tif,right,right,6_15,pointy,ANa,True,doorway
4650.tif,left,left,6_15,pointy,ANa,True,doorway
9598.tif,left,right,6_15,pointy,ANa,False,doorway
4778.tif,left,left,6_15,pointy,ANa,True,doorway
4765.tif,right,left,6_15,pointy,ANa,False,doorway
9500.tif,right,right,6_15,pointy,ANa,True,doorway
9503.tif,right,right,6_15,pointy,ANa,True,doorway
4573.tif,left,left,6_15,pointy,ANa,True,doorway
4638.tif,left,left,6_15,pointy,ANa,True,doorway
9411.tif,right,right,6_15,pointy,ANa,True,doorway
4415.tif,left,left,6_15,pointy,ANa,True,doorway
4538.tif,left,left,6_15,pointy,ANa,True,doorway
4463.tif,left,left,6_15,pointy,ANa,True,doorway
4588.tif,left,left,6_15,pointy,ANa,True,doorway
9475.tif,right,right,6_15,pointy,ANa,True,doorway
4705.tif,left,left,6_15,pointy,ANa,True,doorway
9436.tif,right,right,6_15,pointy,ANa,True,doorway
9455.tif,right,right,6_15,pointy,ANa,True,doorway
4526.tif,left,left,6_15,pointy,ANa,True,doorway
9363.tif,right,right,6_15,pointy,ANa,True,doorway
4728.tif,left,left,6_15,pointy,ANa,True,doorway
9600.tif,right,right,6_15,pointy,ANa,True,doorway
9375.tif,right,right,6_15,pointy,ANa,True,doorway
9465.tif,right,right,6_15,pointy,ANa,True,doorway
9225.tif,right,right,6_15,pointy,ANa,True,doorway
4471.tif,left,left,6_15,pointy,ANa,True,doorway
4503.tif,left,left,6_15,pointy,ANa,True,doorway
4776.tif,left,left,6_15,pointy,ANa,True,doorway
9430.tif,right,right,6_15,pointy,ANa,True,doorway
9588.tif,right,right,6_15,pointy,ANa,True,doorway
9578.tif,right,right,6_15,pointy,ANa,True,doorway
4675.tif,right,left,6_15,pointy,ANa,False,doorway
9538.tif,right,right,6_15,pointy,ANa,True,doorway
4725.tif,right,left,6_15,pointy,ANa,False,doorway
4688.tif,left,left,6_15,pointy,ANa,True,doorway
4605.tif,left,left,6_15,pointy,ANa,True,doorway
9540.tif,left,right,6_15,pointy,ANa,False,doorway
4696.tif,left,left,6_15,pointy,ANa,True,doorway
4686.tif,left,left,6_15,pointy,ANa,True,doorway
9251.tif,right,right,6_15,pointy,ANa,True,doorway
4738.tif,left,left,6_15,pointy,ANa,True,doorway
9505.tif,right,right,6_15,pointy,ANa,True,doorway
4653.tif,left,left,6_15,pointy,ANa,True,doorway
9571.tif,left,right,6_15,pointy,ANa,False,doorway
4740.tif,left,left,6_15,pointy,ANa,True,doorway
9336.tif,right,right,6_15,pointy,ANa,True,doorway
4403.tif,left,left,6_15,pointy,ANa,True,doorway
9561.tif,right,right,6_15,pointy,ANa,True,doorway
9476.tif,right,right,6_15,pointy,ANa,True,doorway
4655.tif,left,left,6_15,pointy,ANa,True,doorway
4500.tif,left,left,6_15,pointy,ANa,True,doorway
9203.tif,right,right,6_15,pointy,ANa,True,doorway
9563.tif,right,right,6_15,pointy,ANa,True,doorway
4625.tif,left,left,6_15,pointy,ANa,True,doorway
9421.tif,right,right,6_15,pointy,ANa,True,doorway
4473.tif,left,left,6_15,pointy,ANa,True,doorway
9515.tif,right,right,6_15,pointy,ANa,True,doorway
4548.tif,left,left,6_15,pointy,ANa,True,doorway
4748.tif,right,left,6_15,pointy,ANa,False,doorway
4423.tif,left,left,6_15,pointy,ANa,True,doorway
4628.tif,left,left,6_15,pointy,ANa,True,doorway
9373.tif,left,right,6_15,pointy,ANa,False,doorway
4615.tif,left,left,6_15,pointy,ANa,True,doorway
9575.tif,right,right,6_15,pointy,ANa,True,doorway
9253.tif,right,right,6_15,pointy,ANa,True,doorway
9351.tif,right,right,6_15,pointy,ANa,True,doorway
4596.tif,left,left,6_15,pointy,ANa,True,doorway
9590.tif,right,right,6_15,pointy,ANa,True,doorway
