task,implant_type,model_type,architecture,run,architecture_family,accuracy,trial_count
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,9,Vision Transformer (ViT),0.7547169811320755,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,10,Vision Transformer (ViT),0.7695417789757413,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,11,Vision Transformer (ViT),0.807277628032345,742
shape,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,12,Vision Transformer (ViT),0.7830188679245284,742
shape,6_10,streaky,vit_base_patch16_224.dino,1,Vision Transformer (ViT),0.7668463611859838,742
shape,6_10,streaky,vit_base_patch16_224.dino,2,Vision Transformer (ViT),0.816711590296496,742
shape,6_10,streaky,vit_base_patch16_224.dino,3,Vision Transformer (ViT),0.7547169811320755,742
shape,6_10,streaky,vit_base_patch16_224.dino,4,Vision Transformer (ViT),0.5606469002695418,742
shape,6_10,streaky,vit_base_patch16_224.dino,5,Vision Transformer (ViT),0.6752021563342318,742
shape,6_10,streaky,vit_base_patch16_224.dino,6,Vision Transformer (ViT),0.8086253369272237,742
shape,6_10,streaky,vit_base_patch16_224.dino,7,Vision Transformer (ViT),0.5876010781671159,742
shape,6_10,streaky,vit_base_patch16_224.dino,8,Vision Transformer (ViT),0.6361185983827493,742
shape,6_10,streaky,vit_base_patch16_224.dino,9,Vision Transformer (ViT),0.5956873315363881,742
shape,6_10,streaky,vit_base_patch16_224.dino,10,Vision Transformer (ViT),0.8274932614555256,742
shape,6_10,streaky,vit_base_patch16_224.dino,11,Vision Transformer (ViT),0.7520215633423181,742
shape,6_10,streaky,vit_base_patch16_224.dino,12,Vision Transformer (ViT),0.8274932614555256,742
shape,6_10,streaky,vit_base_patch16_224.mae,1,Vision Transformer (ViT),0.5970350404312669,742
shape,6_10,streaky,vit_base_patch16_224.mae,2,Vision Transformer (ViT),0.5997304582210242,742
shape,6_10,streaky,vit_base_patch16_224.mae,3,Vision Transformer (ViT),0.5296495956873315,742
shape,6_10,streaky,vit_base_patch16_224.mae,4,Vision Transformer (ViT),0.45417789757412397,742
shape,6_10,streaky,vit_base_patch16_224.mae,5,Vision Transformer (ViT),0.5808625336927223,742
shape,6_10,streaky,vit_base_patch16_224.mae,6,Vision Transformer (ViT),0.6024258760107817,742
shape,6_10,streaky,vit_base_patch16_224.mae,7,Vision Transformer (ViT),0.4474393530997305,742
shape,6_10,streaky,vit_base_patch16_224.mae,8,Vision Transformer (ViT),0.6778975741239892,742
shape,6_10,streaky,vit_base_patch16_224.mae,9,Vision Transformer (ViT),0.6738544474393531,742
shape,6_10,streaky,vit_base_patch16_224.mae,10,Vision Transformer (ViT),0.4420485175202156,742
shape,6_10,streaky,vit_base_patch16_224.mae,11,Vision Transformer (ViT),0.5646900269541779,742
shape,6_10,streaky,vit_base_patch16_224.mae,12,Vision Transformer (ViT),0.44878706199460916,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,1,Vision Transformer (ViT),0.7466307277628033,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,2,Vision Transformer (ViT),0.7951482479784366,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,3,Vision Transformer (ViT),0.6954177897574124,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,4,Vision Transformer (ViT),0.7547169811320755,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,5,Vision Transformer (ViT),0.5619946091644205,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,6,Vision Transformer (ViT),0.7318059299191375,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,7,Vision Transformer (ViT),0.7574123989218329,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,8,Vision Transformer (ViT),0.8234501347708895,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,9,Vision Transformer (ViT),0.5889487870619946,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,10,Vision Transformer (ViT),0.46495956873315364,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,11,Vision Transformer (ViT),0.8382749326145552,742
shape,6_10,streaky,vit_base_patch16_clip_224.openai,12,Vision Transformer (ViT),0.7816711590296496,742
shape,6_10,streaky,vit_base_patch8_224.dino,1,Vision Transformer (ViT),0.7223719676549866,742
shape,6_10,streaky,vit_base_patch8_224.dino,2,Vision Transformer (ViT),0.7668463611859838,742
shape,6_10,streaky,vit_base_patch8_224.dino,3,Vision Transformer (ViT),0.7654986522911051,742
shape,6_10,streaky,vit_base_patch8_224.dino,4,Vision Transformer (ViT),0.6994609164420486,742
shape,6_10,streaky,vit_base_patch8_224.dino,5,Vision Transformer (ViT),0.7884097035040432,742
shape,6_10,streaky,vit_base_patch8_224.dino,6,Vision Transformer (ViT),0.807277628032345,742
shape,6_10,streaky,vit_base_patch8_224.dino,7,Vision Transformer (ViT),0.7789757412398922,742
shape,6_10,streaky,vit_base_patch8_224.dino,8,Vision Transformer (ViT),0.6967654986522911,742
shape,6_10,streaky,vit_base_patch8_224.dino,9,Vision Transformer (ViT),0.72911051212938,742
shape,6_10,streaky,vit_base_patch8_224.dino,10,Vision Transformer (ViT),0.605121293800539,742
shape,6_10,streaky,vit_base_patch8_224.dino,11,Vision Transformer (ViT),0.8153638814016172,742
shape,6_10,streaky,vit_base_patch8_224.dino,12,Vision Transformer (ViT),0.7816711590296496,742
shape,6_10,streaky,vit_small_patch16_224.dino,1,Vision Transformer (ViT),0.7439353099730458,742
shape,6_10,streaky,vit_small_patch16_224.dino,2,Vision Transformer (ViT),0.6913746630727763,742
shape,6_10,streaky,vit_small_patch16_224.dino,3,Vision Transformer (ViT),0.6455525606469003,742
shape,6_10,streaky,vit_small_patch16_224.dino,4,Vision Transformer (ViT),0.7897574123989218,742
shape,6_10,streaky,vit_small_patch16_224.dino,5,Vision Transformer (ViT),0.7762803234501348,742
shape,6_10,streaky,vit_small_patch16_224.dino,6,Vision Transformer (ViT),0.5525606469002695,742
shape,6_10,streaky,vit_small_patch16_224.dino,7,Vision Transformer (ViT),0.6145552560646901,742
shape,6_10,streaky,vit_small_patch16_224.dino,8,Vision Transformer (ViT),0.7533692722371967,742
shape,6_10,streaky,vit_small_patch16_224.dino,9,Vision Transformer (ViT),0.6886792452830188,742
shape,6_10,streaky,vit_small_patch16_224.dino,10,Vision Transformer (ViT),0.6536388140161725,742
shape,6_10,streaky,vit_small_patch16_224.dino,11,Vision Transformer (ViT),0.7264150943396226,742
shape,6_10,streaky,vit_small_patch16_224.dino,12,Vision Transformer (ViT),0.660377358490566,742
shape,6_15,pointy,convnext_nano.in12k,1,ConvNeXt,0.7370572207084468,734
shape,6_15,pointy,convnext_nano.in12k,2,ConvNeXt,0.8637602179836512,734
shape,6_15,pointy,convnext_nano.in12k,3,ConvNeXt,0.8433242506811989,734
shape,6_15,pointy,convnext_nano.in12k,4,ConvNeXt,0.8024523160762943,734
shape,6_15,pointy,convnext_nano.in12k,5,ConvNeXt,0.8174386920980926,734
shape,6_15,pointy,convnext_nano.in12k,6,ConvNeXt,0.728882833787466,734
shape,6_15,pointy,convnext_nano.in12k,7,ConvNeXt,0.7915531335149864,734
shape,6_15,pointy,convnext_nano.in12k,8,ConvNeXt,0.8637602179836512,734
shape,6_15,pointy,convnext_nano.in12k,9,ConvNeXt,0.8651226158038147,734
shape,6_15,pointy,convnext_nano.in12k,10,ConvNeXt,0.7861035422343324,734
shape,6_15,pointy,convnext_nano.in12k,11,ConvNeXt,0.8828337874659401,734
shape,6_15,pointy,convnext_nano.in12k,12,ConvNeXt,0.8555858310626703,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,1,ConvNeXt,0.7643051771117166,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,2,ConvNeXt,0.8160762942779292,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,3,ConvNeXt,0.8160762942779292,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,4,ConvNeXt,0.771117166212534,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,5,ConvNeXt,0.7683923705722071,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,6,ConvNeXt,0.7316076294277929,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,7,ConvNeXt,0.7561307901907357,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,8,ConvNeXt,0.7806539509536785,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,9,ConvNeXt,0.7861035422343324,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,10,ConvNeXt,0.7425068119891008,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,11,ConvNeXt,0.8188010899182562,734
shape,6_15,pointy,convnext_nano.in12k_ft_in1k,12,ConvNeXt,0.8079019073569482,734
shape,6_15,pointy,convnext_small.in12k,1,ConvNeXt,0.946866485013624,734
shape,6_15,pointy,convnext_small.in12k,2,ConvNeXt,0.946866485013624,734
shape,6_15,pointy,convnext_small.in12k,3,ConvNeXt,0.9455040871934605,734
shape,6_15,pointy,convnext_small.in12k,4,ConvNeXt,0.9536784741144414,734
shape,6_15,pointy,convnext_small.in12k,5,ConvNeXt,0.7956403269754768,734
shape,6_15,pointy,convnext_small.in12k,6,ConvNeXt,0.9509536784741145,734
shape,6_15,pointy,convnext_small.in12k,7,ConvNeXt,0.9400544959128065,734
shape,6_15,pointy,convnext_small.in12k,8,ConvNeXt,0.9509536784741145,734
shape,6_15,pointy,convnext_small.in12k,9,ConvNeXt,0.9495912806539509,734
shape,6_15,pointy,convnext_small.in12k,10,ConvNeXt,0.8623978201634878,734
shape,6_15,pointy,convnext_small.in12k,11,ConvNeXt,0.9168937329700273,734
shape,6_15,pointy,convnext_small.in12k,12,ConvNeXt,0.944141689373297,734
shape,6_15,pointy,convnext_tiny.in12k,1,ConvNeXt,0.8501362397820164,734
shape,6_15,pointy,convnext_tiny.in12k,2,ConvNeXt,0.8991825613079019,734
shape,6_15,pointy,convnext_tiny.in12k,3,ConvNeXt,0.8637602179836512,734
shape,6_15,pointy,convnext_tiny.in12k,4,ConvNeXt,0.8692098092643051,734
shape,6_15,pointy,convnext_tiny.in12k,5,ConvNeXt,0.8188010899182562,734
shape,6_15,pointy,convnext_tiny.in12k,6,ConvNeXt,0.9019073569482289,734
shape,6_15,pointy,convnext_tiny.in12k,7,ConvNeXt,0.8760217983651226,734
shape,6_15,pointy,convnext_tiny.in12k,8,ConvNeXt,0.8923705722070845,734
shape,6_15,pointy,convnext_tiny.in12k,9,ConvNeXt,0.9114441416893733,734
shape,6_15,pointy,convnext_tiny.in12k,10,ConvNeXt,0.8228882833787466,734
shape,6_15,pointy,convnext_tiny.in12k,11,ConvNeXt,0.8514986376021798,734
shape,6_15,pointy,convnext_tiny.in12k,12,ConvNeXt,0.9046321525885559,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,1,ConvNeXt,0.8760217983651226,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,2,ConvNeXt,0.9155313351498637,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,3,ConvNeXt,0.9128065395095368,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,4,ConvNeXt,0.9019073569482289,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,5,ConvNeXt,0.8637602179836512,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,6,ConvNeXt,0.9182561307901907,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,7,ConvNeXt,0.8801089918256131,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,8,ConvNeXt,0.8746594005449592,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,9,ConvNeXt,0.9100817438692098,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,10,ConvNeXt,0.9046321525885559,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,11,ConvNeXt,0.888283378746594,734
shape,6_15,pointy,convnext_tiny.in12k_ft_in1k,12,ConvNeXt,0.9223433242506812,734
shape,6_15,pointy,convnextv2_tiny.fcmae,1,ConvNeXt,0.603542234332425,734
shape,6_15,pointy,convnextv2_tiny.fcmae,2,ConvNeXt,0.5149863760217984,734
shape,6_15,pointy,convnextv2_tiny.fcmae,3,ConvNeXt,0.5435967302452316,734
shape,6_15,pointy,convnextv2_tiny.fcmae,4,ConvNeXt,0.48637602179836514,734
shape,6_15,pointy,convnextv2_tiny.fcmae,5,ConvNeXt,0.41825613079019075,734
shape,6_15,pointy,convnextv2_tiny.fcmae,6,ConvNeXt,0.5081743869209809,734
shape,6_15,pointy,convnextv2_tiny.fcmae,7,ConvNeXt,0.5504087193460491,734
shape,6_15,pointy,convnextv2_tiny.fcmae,8,ConvNeXt,0.3760217983651226,734
shape,6_15,pointy,convnextv2_tiny.fcmae,9,ConvNeXt,0.5803814713896458,734
shape,6_15,pointy,convnextv2_tiny.fcmae,10,ConvNeXt,0.5272479564032697,734
shape,6_15,pointy,convnextv2_tiny.fcmae,11,ConvNeXt,0.4713896457765668,734
shape,6_15,pointy,convnextv2_tiny.fcmae,12,ConvNeXt,0.5885558583106267,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,1,EfficientNet,0.7779291553133515,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,2,EfficientNet,0.8569482288828338,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,3,EfficientNet,0.8133514986376021,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,4,EfficientNet,0.7874659400544959,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,5,EfficientNet,0.8188010899182562,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,6,EfficientNet,0.8092643051771117,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,7,EfficientNet,0.773841961852861,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,8,EfficientNet,0.717983651226158,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,9,EfficientNet,0.7438692098092643,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,10,EfficientNet,0.8269754768392371,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,11,EfficientNet,0.7670299727520435,734
shape,6_15,pointy,efficientnet_b0.ra_in1k,12,EfficientNet,0.7997275204359673,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,1,EfficientNet,0.829700272479564,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,2,EfficientNet,0.8678474114441417,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,3,EfficientNet,0.8528610354223434,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,4,EfficientNet,0.8501362397820164,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,5,EfficientNet,0.8651226158038147,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,6,EfficientNet,0.8705722070844687,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,7,EfficientNet,0.8433242506811989,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,8,EfficientNet,0.8392370572207084,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,9,EfficientNet,0.8637602179836512,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,10,EfficientNet,0.8038147138964578,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,11,EfficientNet,0.8787465940054496,734
shape,6_15,pointy,efficientnet_b3.ra2_in1k,12,EfficientNet,0.8460490463215259,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,1,MobileNetV2,0.7656675749318801,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,2,MobileNetV2,0.7833787465940054,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,3,MobileNetV2,0.7833787465940054,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,4,MobileNetV2,0.7643051771117166,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,5,MobileNetV2,0.779291553133515,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,6,MobileNetV2,0.7643051771117166,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,7,MobileNetV2,0.7874659400544959,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,8,MobileNetV2,0.7506811989100818,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,9,MobileNetV2,0.7438692098092643,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,10,MobileNetV2,0.7779291553133515,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,11,MobileNetV2,0.7861035422343324,734
shape,6_15,pointy,mobilenetv2_100.ra_in1k,12,MobileNetV2,0.7929155313351499,734
shape,6_15,pointy,regnety_040.ra3_in1k,1,RegNetY,0.8160762942779292,734
shape,6_15,pointy,regnety_040.ra3_in1k,2,RegNetY,0.8228882833787466,734
shape,6_15,pointy,regnety_040.ra3_in1k,3,RegNetY,0.8705722070844687,734
shape,6_15,pointy,regnety_040.ra3_in1k,4,RegNetY,0.8623978201634878,734
shape,6_15,pointy,regnety_040.ra3_in1k,5,RegNetY,0.8487738419618529,734
shape,6_15,pointy,regnety_040.ra3_in1k,6,RegNetY,0.8623978201634878,734
shape,6_15,pointy,regnety_040.ra3_in1k,7,RegNetY,0.8446866485013624,734
shape,6_15,pointy,regnety_040.ra3_in1k,8,RegNetY,0.8201634877384196,734
shape,6_15,pointy,regnety_040.ra3_in1k,9,RegNetY,0.8337874659400545,734
shape,6_15,pointy,regnety_040.ra3_in1k,10,RegNetY,0.7970027247956403,734
shape,6_15,pointy,regnety_040.ra3_in1k,11,RegNetY,0.7915531335149864,734
shape,6_15,pointy,regnety_040.ra3_in1k,12,RegNetY,0.8487738419618529,734
shape,6_15,pointy,regnety_064.ra3_in1k,1,RegNetY,0.8283378746594006,734
shape,6_15,pointy,regnety_064.ra3_in1k,2,RegNetY,0.8337874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,3,RegNetY,0.837874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,4,RegNetY,0.8228882833787466,734
shape,6_15,pointy,regnety_064.ra3_in1k,5,RegNetY,0.8351498637602179,734
shape,6_15,pointy,regnety_064.ra3_in1k,6,RegNetY,0.8174386920980926,734
shape,6_15,pointy,regnety_064.ra3_in1k,7,RegNetY,0.8337874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,8,RegNetY,0.8269754768392371,734
shape,6_15,pointy,regnety_064.ra3_in1k,9,RegNetY,0.837874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,10,RegNetY,0.837874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,11,RegNetY,0.8337874659400545,734
shape,6_15,pointy,regnety_064.ra3_in1k,12,RegNetY,0.8092643051771117,734
shape,6_15,pointy,regnety_080.ra3_in1k,1,RegNetY,0.7970027247956403,734
shape,6_15,pointy,regnety_080.ra3_in1k,2,RegNetY,0.829700272479564,734
shape,6_15,pointy,regnety_080.ra3_in1k,3,RegNetY,0.840599455040872,734
shape,6_15,pointy,regnety_080.ra3_in1k,4,RegNetY,0.8119891008174387,734
shape,6_15,pointy,regnety_080.ra3_in1k,5,RegNetY,0.726158038147139,734
shape,6_15,pointy,regnety_080.ra3_in1k,6,RegNetY,0.7942779291553134,734
shape,6_15,pointy,regnety_080.ra3_in1k,7,RegNetY,0.8065395095367848,734
shape,6_15,pointy,regnety_080.ra3_in1k,8,RegNetY,0.8310626702997275,734
shape,6_15,pointy,regnety_080.ra3_in1k,9,RegNetY,0.8256130790190735,734
shape,6_15,pointy,regnety_080.ra3_in1k,10,RegNetY,0.8433242506811989,734
shape,6_15,pointy,regnety_080.ra3_in1k,11,RegNetY,0.779291553133515,734
shape,6_15,pointy,regnety_080.ra3_in1k,12,RegNetY,0.8269754768392371,734
shape,6_15,pointy,resnet101.a1h_in1k,1,ResNet,0.7465940054495913,734
shape,6_15,pointy,resnet101.a1h_in1k,2,ResNet,0.7493188010899182,734
shape,6_15,pointy,resnet101.a1h_in1k,3,ResNet,0.7356948228882834,734
shape,6_15,pointy,resnet101.a1h_in1k,4,ResNet,0.7479564032697548,734
shape,6_15,pointy,resnet101.a1h_in1k,5,ResNet,0.7506811989100818,734
shape,6_15,pointy,resnet101.a1h_in1k,6,ResNet,0.7425068119891008,734
shape,6_15,pointy,resnet101.a1h_in1k,7,ResNet,0.7397820163487738,734
shape,6_15,pointy,resnet101.a1h_in1k,8,ResNet,0.7520435967302452,734
shape,6_15,pointy,resnet101.a1h_in1k,9,ResNet,0.7465940054495913,734
shape,6_15,pointy,resnet101.a1h_in1k,10,ResNet,0.7425068119891008,734
shape,6_15,pointy,resnet101.a1h_in1k,11,ResNet,0.728882833787466,734
shape,6_15,pointy,resnet101.a1h_in1k,12,ResNet,0.7588555858310627,734
shape,6_15,pointy,resnet18.a1_in1k,1,ResNet,0.6961852861035422,734
shape,6_15,pointy,resnet18.a1_in1k,2,ResNet,0.6689373297002725,734
shape,6_15,pointy,resnet18.a1_in1k,3,ResNet,0.7247956403269755,734
shape,6_15,pointy,resnet18.a1_in1k,4,ResNet,0.7002724795640327,734
shape,6_15,pointy,resnet18.a1_in1k,5,ResNet,0.7397820163487738,734
shape,6_15,pointy,resnet18.a1_in1k,6,ResNet,0.6798365122615804,734
shape,6_15,pointy,resnet18.a1_in1k,7,ResNet,0.7084468664850136,734
shape,6_15,pointy,resnet18.a1_in1k,8,ResNet,0.726158038147139,734
shape,6_15,pointy,resnet18.a1_in1k,9,ResNet,0.7016348773841962,734
shape,6_15,pointy,resnet18.a1_in1k,10,ResNet,0.7043596730245232,734
shape,6_15,pointy,resnet18.a1_in1k,11,ResNet,0.7316076294277929,734
shape,6_15,pointy,resnet18.a1_in1k,12,ResNet,0.6825613079019074,734
shape,6_15,pointy,resnet18d.ra2_in1k,1,ResNet,0.7465940054495913,734
shape,6_15,pointy,resnet18d.ra2_in1k,2,ResNet,0.7547683923705722,734
shape,6_15,pointy,resnet18d.ra2_in1k,3,ResNet,0.7506811989100818,734
shape,6_15,pointy,resnet18d.ra2_in1k,4,ResNet,0.7465940054495913,734
shape,6_15,pointy,resnet18d.ra2_in1k,5,ResNet,0.7493188010899182,734
shape,6_15,pointy,resnet18d.ra2_in1k,6,ResNet,0.7574931880108992,734
shape,6_15,pointy,resnet18d.ra2_in1k,7,ResNet,0.7438692098092643,734
shape,6_15,pointy,resnet18d.ra2_in1k,8,ResNet,0.7479564032697548,734
shape,6_15,pointy,resnet18d.ra2_in1k,9,ResNet,0.7411444141689373,734
shape,6_15,pointy,resnet18d.ra2_in1k,10,ResNet,0.7465940054495913,734
shape,6_15,pointy,resnet18d.ra2_in1k,11,ResNet,0.7316076294277929,734
shape,6_15,pointy,resnet18d.ra2_in1k,12,ResNet,0.7656675749318801,734
shape,6_15,pointy,resnet50.a1_in1k,1,ResNet,0.7915531335149864,734
shape,6_15,pointy,resnet50.a1_in1k,2,ResNet,0.8106267029972752,734
shape,6_15,pointy,resnet50.a1_in1k,3,ResNet,0.7861035422343324,734
shape,6_15,pointy,resnet50.a1_in1k,4,ResNet,0.7779291553133515,734
shape,6_15,pointy,resnet50.a1_in1k,5,ResNet,0.7861035422343324,734
shape,6_15,pointy,resnet50.a1_in1k,6,ResNet,0.7901907356948229,734
shape,6_15,pointy,resnet50.a1_in1k,7,ResNet,0.8079019073569482,734
shape,6_15,pointy,resnet50.a1_in1k,8,ResNet,0.782016348773842,734
shape,6_15,pointy,resnet50.a1_in1k,9,ResNet,0.7901907356948229,734
shape,6_15,pointy,resnet50.a1_in1k,10,ResNet,0.7942779291553134,734
shape,6_15,pointy,resnet50.a1_in1k,11,ResNet,0.8133514986376021,734
shape,6_15,pointy,resnet50.a1_in1k,12,ResNet,0.7697547683923706,734
shape,6_15,pointy,resnet50.a1h_in1k,1,ResNet,0.7806539509536785,734
shape,6_15,pointy,resnet50.a1h_in1k,2,ResNet,0.7970027247956403,734
shape,6_15,pointy,resnet50.a1h_in1k,3,ResNet,0.7956403269754768,734
shape,6_15,pointy,resnet50.a1h_in1k,4,ResNet,0.7942779291553134,734
shape,6_15,pointy,resnet50.a1h_in1k,5,ResNet,0.7752043596730245,734
shape,6_15,pointy,resnet50.a1h_in1k,6,ResNet,0.776566757493188,734
shape,6_15,pointy,resnet50.a1h_in1k,7,ResNet,0.7956403269754768,734
shape,6_15,pointy,resnet50.a1h_in1k,8,ResNet,0.7997275204359673,734
shape,6_15,pointy,resnet50.a1h_in1k,9,ResNet,0.7915531335149864,734
shape,6_15,pointy,resnet50.a1h_in1k,10,ResNet,0.7956403269754768,734
shape,6_15,pointy,resnet50.a1h_in1k,11,ResNet,0.7956403269754768,734
shape,6_15,pointy,resnet50.a1h_in1k,12,ResNet,0.7942779291553134,734
shape,6_15,pointy,resnet50d.a1_in1k,1,ResNet,0.6771117166212534,734
shape,6_15,pointy,resnet50d.a1_in1k,2,ResNet,0.7002724795640327,734
shape,6_15,pointy,resnet50d.a1_in1k,3,ResNet,0.6784741144414169,734
shape,6_15,pointy,resnet50d.a1_in1k,4,ResNet,0.6811989100817438,734
shape,6_15,pointy,resnet50d.a1_in1k,5,ResNet,0.6866485013623979,734
shape,6_15,pointy,resnet50d.a1_in1k,6,ResNet,0.6839237057220708,734
