percept_filename,guess,target,implant_type,model_type,subject,result,task
11861.tif,triangle,triangle,9_10,streaky,ABa,True,shape
3293.tif,square,circle,9_10,streaky,ABa,False,shape
40661.tif,square,circle,9_10,streaky,ABa,False,shape
17801.tif,triangle,triangle,9_10,streaky,ABa,True,shape
16889.tif,triangle,triangle,9_10,streaky,ABa,True,shape
39353.tif,square,circle,9_10,streaky,ABa,False,shape
18137.tif,triangle,triangle,9_10,streaky,ABa,True,shape
33425.tif,square,square,9_10,streaky,ABa,True,shape
30005.tif,circle,square,9_10,streaky,ABa,False,shape
18041.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11945.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18377.tif,triangle,triangle,9_10,streaky,ABa,True,shape
12857.tif,circle,triangle,9_10,streaky,ABa,False,shape
34997.tif,square,square,9_10,streaky,ABa,True,shape
34637.tif,square,square,9_10,streaky,ABa,True,shape
26921.tif,square,square,9_10,streaky,ABa,True,shape
40865.tif,circle,circle,9_10,streaky,ABa,True,shape
1025.tif,triangle,circle,9_10,streaky,ABa,False,shape
10937.tif,triangle,triangle,9_10,streaky,ABa,True,shape
10973.tif,square,triangle,9_10,streaky,ABa,False,shape
19793.tif,triangle,triangle,9_10,streaky,ABa,True,shape
16997.tif,triangle,triangle,9_10,streaky,ABa,True,shape
1565.tif,circle,circle,9_10,streaky,ABa,True,shape
18329.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18977.tif,triangle,triangle,9_10,streaky,ABa,True,shape
33689.tif,square,square,9_10,streaky,ABa,True,shape
34301.tif,square,square,9_10,streaky,ABa,True,shape
19421.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18353.tif,triangle,triangle,9_10,streaky,ABa,True,shape
40997.tif,circle,circle,9_10,streaky,ABa,True,shape
11729.tif,triangle,triangle,9_10,streaky,ABa,True,shape
35945.tif,square,square,9_10,streaky,ABa,True,shape
18941.tif,triangle,triangle,9_10,streaky,ABa,True,shape
35069.tif,square,square,9_10,streaky,ABa,True,shape
38561.tif,circle,circle,9_10,streaky,ABa,True,shape
19397.tif,triangle,triangle,9_10,streaky,ABa,True,shape
28385.tif,triangle,square,9_10,streaky,ABa,False,shape
1409.tif,circle,circle,9_10,streaky,ABa,True,shape
1673.tif,circle,circle,9_10,streaky,ABa,True,shape
11129.tif,triangle,triangle,9_10,streaky,ABa,True,shape
29933.tif,circle,square,9_10,streaky,ABa,False,shape
40397.tif,square,circle,9_10,streaky,ABa,False,shape
40445.tif,square,circle,9_10,streaky,ABa,False,shape
12041.tif,square,triangle,9_10,streaky,ABa,False,shape
36305.tif,square,square,9_10,streaky,ABa,True,shape
1385.tif,circle,circle,9_10,streaky,ABa,True,shape
40133.tif,square,circle,9_10,streaky,ABa,False,shape
28673.tif,square,square,9_10,streaky,ABa,True,shape
38825.tif,triangle,circle,9_10,streaky,ABa,False,shape
10325.tif,square,triangle,9_10,streaky,ABa,False,shape
12137.tif,square,triangle,9_10,streaky,ABa,False,shape
35897.tif,square,square,9_10,streaky,ABa,True,shape
2045.tif,circle,circle,9_10,streaky,ABa,True,shape
36353.tif,square,square,9_10,streaky,ABa,True,shape
39869.tif,circle,circle,9_10,streaky,ABa,True,shape
39041.tif,square,circle,9_10,streaky,ABa,False,shape
1289.tif,circle,circle,9_10,streaky,ABa,True,shape
11969.tif,triangle,triangle,9_10,streaky,ABa,True,shape
1829.tif,circle,circle,9_10,streaky,ABa,True,shape
2381.tif,circle,circle,9_10,streaky,ABa,True,shape
12173.tif,triangle,triangle,9_10,streaky,ABa,True,shape
38741.tif,square,circle,9_10,streaky,ABa,False,shape
39785.tif,square,circle,9_10,streaky,ABa,False,shape
35597.tif,square,square,9_10,streaky,ABa,True,shape
34085.tif,square,square,9_10,streaky,ABa,True,shape
40049.tif,triangle,circle,9_10,streaky,ABa,False,shape
3317.tif,square,circle,9_10,streaky,ABa,False,shape
29873.tif,circle,square,9_10,streaky,ABa,False,shape
34217.tif,square,square,9_10,streaky,ABa,True,shape
27185.tif,circle,square,9_10,streaky,ABa,False,shape
18401.tif,triangle,triangle,9_10,streaky,ABa,True,shape
36485.tif,square,square,9_10,streaky,ABa,True,shape
17669.tif,triangle,triangle,9_10,streaky,ABa,True,shape
36617.tif,square,square,9_10,streaky,ABa,True,shape
36641.tif,square,square,9_10,streaky,ABa,True,shape
12725.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18245.tif,triangle,triangle,9_10,streaky,ABa,True,shape
29261.tif,circle,square,9_10,streaky,ABa,False,shape
1073.tif,circle,circle,9_10,streaky,ABa,True,shape
35729.tif,circle,square,9_10,streaky,ABa,False,shape
3053.tif,circle,circle,9_10,streaky,ABa,True,shape
40025.tif,square,circle,9_10,streaky,ABa,False,shape
16865.tif,triangle,triangle,9_10,streaky,ABa,True,shape
35657.tif,square,square,9_10,streaky,ABa,True,shape
17717.tif,triangle,triangle,9_10,streaky,ABa,True,shape
35573.tif,square,square,9_10,streaky,ABa,True,shape
28601.tif,circle,square,9_10,streaky,ABa,False,shape
35501.tif,square,square,9_10,streaky,ABa,True,shape
11309.tif,triangle,triangle,9_10,streaky,ABa,True,shape
10109.tif,circle,triangle,9_10,streaky,ABa,False,shape
28361.tif,circle,square,9_10,streaky,ABa,False,shape
28337.tif,square,square,9_10,streaky,ABa,True,shape
40841.tif,triangle,circle,9_10,streaky,ABa,False,shape
1313.tif,circle,circle,9_10,streaky,ABa,True,shape
2765.tif,square,circle,9_10,streaky,ABa,False,shape
28625.tif,square,square,9_10,streaky,ABa,True,shape
27713.tif,square,square,9_10,streaky,ABa,True,shape
17981.tif,triangle,triangle,9_10,streaky,ABa,True,shape
17825.tif,triangle,triangle,9_10,streaky,ABa,True,shape
2225.tif,circle,circle,9_10,streaky,ABa,True,shape
39401.tif,square,circle,9_10,streaky,ABa,False,shape
19049.tif,triangle,triangle,9_10,streaky,ABa,True,shape
35261.tif,square,square,9_10,streaky,ABa,True,shape
27689.tif,triangle,square,9_10,streaky,ABa,False,shape
10133.tif,square,triangle,9_10,streaky,ABa,False,shape
41597.tif,triangle,circle,9_10,streaky,ABa,False,shape
1937.tif,circle,circle,9_10,streaky,ABa,True,shape
39533.tif,circle,circle,9_10,streaky,ABa,True,shape
257.tif,square,circle,9_10,streaky,ABa,False,shape
28973.tif,circle,square,9_10,streaky,ABa,False,shape
41069.tif,circle,circle,9_10,streaky,ABa,True,shape
27161.tif,triangle,square,9_10,streaky,ABa,False,shape
2441.tif,circle,circle,9_10,streaky,ABa,True,shape
34589.tif,square,square,9_10,streaky,ABa,True,shape
17777.tif,triangle,triangle,9_10,streaky,ABa,True,shape
1181.tif,circle,circle,9_10,streaky,ABa,True,shape
2333.tif,circle,circle,9_10,streaky,ABa,True,shape
38585.tif,triangle,circle,9_10,streaky,ABa,False,shape
19901.tif,triangle,triangle,9_10,streaky,ABa,True,shape
13301.tif,triangle,triangle,9_10,streaky,ABa,True,shape
34805.tif,square,square,9_10,streaky,ABa,True,shape
11069.tif,triangle,triangle,9_10,streaky,ABa,True,shape
29585.tif,circle,square,9_10,streaky,ABa,False,shape
28409.tif,triangle,square,9_10,streaky,ABa,False,shape
17153.tif,triangle,triangle,9_10,streaky,ABa,True,shape
40601.tif,circle,circle,9_10,streaky,ABa,True,shape
28313.tif,square,square,9_10,streaky,ABa,True,shape
26789.tif,square,square,9_10,streaky,ABa,True,shape
27665.tif,square,square,9_10,streaky,ABa,True,shape
2465.tif,circle,circle,9_10,streaky,ABa,True,shape
35021.tif,circle,square,9_10,streaky,ABa,False,shape
40817.tif,triangle,circle,9_10,streaky,ABa,False,shape
29021.tif,triangle,square,9_10,streaky,ABa,False,shape
39713.tif,square,circle,9_10,streaky,ABa,False,shape
38381.tif,square,circle,9_10,streaky,ABa,False,shape
1157.tif,square,circle,9_10,streaky,ABa,False,shape
28121.tif,square,square,9_10,streaky,ABa,True,shape
28229.tif,circle,square,9_10,streaky,ABa,False,shape
19841.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18845.tif,triangle,triangle,9_10,streaky,ABa,True,shape
41357.tif,square,circle,9_10,streaky,ABa,False,shape
19865.tif,triangle,triangle,9_10,streaky,ABa,True,shape
34841.tif,square,square,9_10,streaky,ABa,True,shape
1697.tif,circle,circle,9_10,streaky,ABa,True,shape
28577.tif,circle,square,9_10,streaky,ABa,False,shape
18485.tif,triangle,triangle,9_10,streaky,ABa,True,shape
10169.tif,circle,triangle,9_10,streaky,ABa,False,shape
185.tif,square,circle,9_10,streaky,ABa,False,shape
36437.tif,square,square,9_10,streaky,ABa,True,shape
10709.tif,triangle,triangle,9_10,streaky,ABa,True,shape
2537.tif,circle,circle,9_10,streaky,ABa,True,shape
10997.tif,square,triangle,9_10,streaky,ABa,False,shape
1649.tif,circle,circle,9_10,streaky,ABa,True,shape
38957.tif,triangle,circle,9_10,streaky,ABa,False,shape
2873.tif,circle,circle,9_10,streaky,ABa,True,shape
11897.tif,triangle,triangle,9_10,streaky,ABa,True,shape
34661.tif,square,square,9_10,streaky,ABa,True,shape
35045.tif,circle,square,9_10,streaky,ABa,False,shape
11549.tif,triangle,triangle,9_10,streaky,ABa,True,shape
38429.tif,square,circle,9_10,streaky,ABa,False,shape
737.tif,circle,circle,9_10,streaky,ABa,True,shape
27137.tif,circle,square,9_10,streaky,ABa,False,shape
10529.tif,triangle,triangle,9_10,streaky,ABa,True,shape
18761.tif,square,triangle,9_10,streaky,ABa,False,shape
17693.tif,triangle,triangle,9_10,streaky,ABa,True,shape
1961.tif,circle,circle,9_10,streaky,ABa,True,shape
18461.tif,triangle,triangle,9_10,streaky,ABa,True,shape
2357.tif,circle,circle,9_10,streaky,ABa,True,shape
1745.tif,circle,circle,9_10,streaky,ABa,True,shape
18593.tif,triangle,triangle,9_10,streaky,ABa,True,shape
40901.tif,circle,circle,9_10,streaky,ABa,True,shape
41117.tif,circle,circle,9_10,streaky,ABa,True,shape
40769.tif,circle,circle,9_10,streaky,ABa,True,shape
34757.tif,square,square,9_10,streaky,ABa,True,shape
28205.tif,circle,square,9_10,streaky,ABa,False,shape
3077.tif,circle,circle,9_10,streaky,ABa,True,shape
28097.tif,square,square,9_10,streaky,ABa,True,shape
29381.tif,square,square,9_10,streaky,ABa,True,shape
11705.tif,square,triangle,9_10,streaky,ABa,False,shape
40265.tif,circle,circle,9_10,streaky,ABa,True,shape
28001.tif,circle,square,9_10,streaky,ABa,False,shape
10301.tif,square,triangle,9_10,streaky,ABa,False,shape
19001.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11681.tif,triangle,triangle,9_10,streaky,ABa,True,shape
10889.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11393.tif,triangle,triangle,9_10,streaky,ABa,True,shape
38717.tif,square,circle,9_10,streaky,ABa,False,shape
29513.tif,circle,square,9_10,streaky,ABa,False,shape
39977.tif,square,circle,9_10,streaky,ABa,False,shape
29561.tif,circle,square,9_10,streaky,ABa,False,shape
19373.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11501.tif,triangle,triangle,9_10,streaky,ABa,True,shape
1721.tif,circle,circle,9_10,streaky,ABa,True,shape
34973.tif,square,square,9_10,streaky,ABa,True,shape
12797.tif,triangle,triangle,9_10,streaky,ABa,True,shape
19445.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11633.tif,circle,triangle,9_10,streaky,ABa,False,shape
27821.tif,square,square,9_10,streaky,ABa,True,shape
1001.tif,circle,circle,9_10,streaky,ABa,True,shape
11441.tif,triangle,triangle,9_10,streaky,ABa,True,shape
40421.tif,square,circle,9_10,streaky,ABa,False,shape
39173.tif,circle,circle,9_10,streaky,ABa,True,shape
1457.tif,square,circle,9_10,streaky,ABa,False,shape
389.tif,circle,circle,9_10,streaky,ABa,True,shape
18305.tif,triangle,triangle,9_10,streaky,ABa,True,shape
39269.tif,circle,circle,9_10,streaky,ABa,True,shape
11657.tif,circle,triangle,9_10,streaky,ABa,False,shape
33773.tif,square,square,9_10,streaky,ABa,True,shape
18089.tif,triangle,triangle,9_10,streaky,ABa,True,shape
29069.tif,square,square,9_10,streaky,ABa,True,shape
17513.tif,triangle,triangle,9_10,streaky,ABa,True,shape
785.tif,circle,circle,9_10,streaky,ABa,True,shape
17849.tif,triangle,triangle,9_10,streaky,ABa,True,shape
39845.tif,circle,circle,9_10,streaky,ABa,True,shape
18173.tif,triangle,triangle,9_10,streaky,ABa,True,shape
34397.tif,square,square,9_10,streaky,ABa,True,shape
40289.tif,circle,circle,9_10,streaky,ABa,True,shape
39941.tif,circle,circle,9_10,streaky,ABa,True,shape
39665.tif,circle,circle,9_10,streaky,ABa,True,shape
34373.tif,square,square,9_10,streaky,ABa,True,shape
12641.tif,circle,triangle,9_10,streaky,ABa,False,shape
13169.tif,triangle,triangle,9_10,streaky,ABa,True,shape
19289.tif,triangle,triangle,9_10,streaky,ABa,True,shape
28049.tif,square,square,9_10,streaky,ABa,True,shape
16709.tif,triangle,triangle,9_10,streaky,ABa,True,shape
38537.tif,circle,circle,9_10,streaky,ABa,True,shape
33473.tif,square,square,9_10,streaky,ABa,True,shape
33737.tif,square,square,9_10,streaky,ABa,True,shape
809.tif,circle,circle,9_10,streaky,ABa,True,shape
40001.tif,circle,circle,9_10,streaky,ABa,True,shape
34913.tif,square,square,9_10,streaky,ABa,True,shape
29477.tif,square,square,9_10,streaky,ABa,True,shape
40241.tif,circle,circle,9_10,streaky,ABa,True,shape
17933.tif,triangle,triangle,9_10,streaky,ABa,True,shape
11993.tif,triangle,triangle,9_10,streaky,ABa,True,shape
29777.tif,circle,square,9_10,streaky,ABa,False,shape
40073.tif,square,circle,9_10,streaky,ABa,False,shape
3215.tif,square,circle,9_10,pointy,ABa,False,shape
10871.tif,triangle,triangle,9_10,pointy,ABa,True,shape
12251.tif,circle,triangle,9_10,pointy,ABa,False,shape
1079.tif,square,circle,9_10,pointy,ABa,False,shape
1523.tif,triangle,circle,9_10,pointy,ABa,False,shape
35051.tif,square,square,9_10,pointy,ABa,True,shape
40079.tif,square,circle,9_10,pointy,ABa,False,shape
1031.tif,square,circle,9_10,pointy,ABa,False,shape
39515.tif,square,circle,9_10,pointy,ABa,False,shape
34787.tif,square,square,9_10,pointy,ABa,True,shape
1751.tif,square,circle,9_10,pointy,ABa,False,shape
27875.tif,square,square,9_10,pointy,ABa,True,shape
12779.tif,circle,triangle,9_10,pointy,ABa,False,shape
11423.tif,square,triangle,9_10,pointy,ABa,False,shape
2903.tif,circle,circle,9_10,pointy,ABa,True,shape
28451.tif,triangle,square,9_10,pointy,ABa,False,shape
17675.tif,square,triangle,9_10,pointy,ABa,False,shape
11687.tif,circle,triangle,9_10,pointy,ABa,False,shape
191.tif,square,circle,9_10,pointy,ABa,False,shape
40343.tif,circle,circle,9_10,pointy,ABa,True,shape
40667.tif,triangle,circle,9_10,pointy,ABa,False,shape
1415.tif,square,circle,9_10,pointy,ABa,False,shape
13307.tif,square,triangle,9_10,pointy,ABa,False,shape
19115.tif,circle,triangle,9_10,pointy,ABa,False,shape
19295.tif,square,triangle,9_10,pointy,ABa,False,shape
40319.tif,square,circle,9_10,pointy,ABa,False,shape
28127.tif,square,square,9_10,pointy,ABa,True,shape
11711.tif,square,triangle,9_10,pointy,ABa,False,shape
33563.tif,square,square,9_10,pointy,ABa,True,shape
34919.tif,triangle,square,9_10,pointy,ABa,False,shape
18359.tif,triangle,triangle,9_10,pointy,ABa,True,shape
34439.tif,circle,square,9_10,pointy,ABa,False,shape
1391.tif,square,circle,9_10,pointy,ABa,False,shape
19739.tif,square,triangle,9_10,pointy,ABa,False,shape
26771.tif,circle,square,9_10,pointy,ABa,False,shape
12671.tif,square,triangle,9_10,pointy,ABa,False,shape
38435.tif,square,circle,9_10,pointy,ABa,False,shape
35867.tif,circle,square,9_10,pointy,ABa,False,shape
11903.tif,circle,triangle,9_10,pointy,ABa,False,shape
28715.tif,square,square,9_10,pointy,ABa,True,shape
155.tif,triangle,circle,9_10,pointy,ABa,False,shape
2447.tif,circle,circle,9_10,pointy,ABa,True,shape
12359.tif,circle,triangle,9_10,pointy,ABa,False,shape
40115.tif,square,circle,9_10,pointy,ABa,False,shape
19775.tif,square,triangle,9_10,pointy,ABa,False,shape
33875.tif,square,square,9_10,pointy,ABa,True,shape
29387.tif,square,square,9_10,pointy,ABa,True,shape
28739.tif,triangle,square,9_10,pointy,ABa,False,shape
2411.tif,triangle,circle,9_10,pointy,ABa,False,shape
1007.tif,square,circle,9_10,pointy,ABa,False,shape
17987.tif,square,triangle,9_10,pointy,ABa,False,shape
17939.tif,square,triangle,9_10,pointy,ABa,False,shape
2315.tif,square,circle,9_10,pointy,ABa,False,shape
16739.tif,square,triangle,9_10,pointy,ABa,False,shape
36047.tif,square,square,9_10,pointy,ABa,True,shape
2675.tif,circle,circle,9_10,pointy,ABa,True,shape
11951.tif,square,triangle,9_10,pointy,ABa,False,shape
11603.tif,circle,triangle,9_10,pointy,ABa,False,shape
26903.tif,square,square,9_10,pointy,ABa,True,shape
27743.tif,circle,square,9_10,pointy,ABa,False,shape
40691.tif,square,circle,9_10,pointy,ABa,False,shape
35603.tif,square,square,9_10,pointy,ABa,True,shape
10463.tif,square,triangle,9_10,pointy,ABa,False,shape
28259.tif,triangle,square,9_10,pointy,ABa,False,shape
17651.tif,triangle,triangle,9_10,pointy,ABa,True,shape
923.tif,triangle,circle,9_10,pointy,ABa,False,shape
28415.tif,circle,square,9_10,pointy,ABa,False,shape
35027.tif,circle,square,9_10,pointy,ABa,False,shape
17747.tif,circle,triangle,9_10,pointy,ABa,False,shape
28343.tif,triangle,square,9_10,pointy,ABa,False,shape
34115.tif,square,square,9_10,pointy,ABa,True,shape
35639.tif,triangle,square,9_10,pointy,ABa,False,shape
1319.tif,triangle,circle,9_10,pointy,ABa,False,shape
35711.tif,triangle,square,9_10,pointy,ABa,False,shape
35159.tif,circle,square,9_10,pointy,ABa,False,shape
40139.tif,square,circle,9_10,pointy,ABa,False,shape
17411.tif,square,triangle,9_10,pointy,ABa,False,shape
527.tif,square,circle,9_10,pointy,ABa,False,shape
34007.tif,square,square,9_10,pointy,ABa,True,shape
11507.tif,square,triangle,9_10,pointy,ABa,False,shape
455.tif,square,circle,9_10,pointy,ABa,False,shape
40643.tif,triangle,circle,9_10,pointy,ABa,False,shape
34943.tif,square,square,9_10,pointy,ABa,True,shape
1655.tif,triangle,circle,9_10,pointy,ABa,False,shape
19955.tif,triangle,triangle,9_10,pointy,ABa,True,shape
18671.tif,circle,triangle,9_10,pointy,ABa,False,shape
39203.tif,square,circle,9_10,pointy,ABa,False,shape
39407.tif,triangle,circle,9_10,pointy,ABa,False,shape
34595.tif,circle,square,9_10,pointy,ABa,False,shape
13175.tif,circle,triangle,9_10,pointy,ABa,False,shape
2543.tif,circle,circle,9_10,pointy,ABa,True,shape
34091.tif,square,square,9_10,pointy,ABa,True,shape
10199.tif,circle,triangle,9_10,pointy,ABa,False,shape
40163.tif,square,circle,9_10,pointy,ABa,False,shape
287.tif,triangle,circle,9_10,pointy,ABa,False,shape
17723.tif,square,triangle,9_10,pointy,ABa,False,shape
29483.tif,square,square,9_10,pointy,ABa,True,shape
33611.tif,triangle,square,9_10,pointy,ABa,False,shape
10175.tif,square,triangle,9_10,pointy,ABa,False,shape
18575.tif,circle,triangle,9_10,pointy,ABa,False,shape
2147.tif,circle,circle,9_10,pointy,ABa,True,shape
11003.tif,circle,triangle,9_10,pointy,ABa,False,shape
17027.tif,triangle,triangle,9_10,pointy,ABa,True,shape
38963.tif,triangle,circle,9_10,pointy,ABa,False,shape
11663.tif,square,triangle,9_10,pointy,ABa,False,shape
899.tif,triangle,circle,9_10,pointy,ABa,False,shape
40847.tif,triangle,circle,9_10,pointy,ABa,False,shape
41675.tif,triangle,circle,9_10,pointy,ABa,False,shape
17831.tif,triangle,triangle,9_10,pointy,ABa,True,shape
27323.tif,triangle,square,9_10,pointy,ABa,False,shape
10595.tif,square,triangle,9_10,pointy,ABa,False,shape
40031.tif,circle,circle,9_10,pointy,ABa,True,shape
38483.tif,square,circle,9_10,pointy,ABa,False,shape
1211.tif,square,circle,9_10,pointy,ABa,False,shape
3191.tif,square,circle,9_10,pointy,ABa,False,shape
35399.tif,square,square,9_10,pointy,ABa,True,shape
40271.tif,square,circle,9_10,pointy,ABa,False,shape
38699.tif,triangle,circle,9_10,pointy,ABa,False,shape
10787.tif,square,triangle,9_10,pointy,ABa,False,shape
40715.tif,triangle,circle,9_10,pointy,ABa,False,shape
16763.tif,square,triangle,9_10,pointy,ABa,False,shape
11927.tif,square,triangle,9_10,pointy,ABa,False,shape
18203.tif,square,triangle,9_10,pointy,ABa,False,shape
2015.tif,triangle,circle,9_10,pointy,ABa,False,shape
11843.tif,circle,triangle,9_10,pointy,ABa,False,shape
17879.tif,square,triangle,9_10,pointy,ABa,False,shape
18383.tif,triangle,triangle,9_10,pointy,ABa,True,shape
