percept_filename,guess,target,implant_type,model_type,subject,result,task,architecture,architecture_family,run
streaky_3522.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2920.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2690.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2184.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2816.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_3106.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2054.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_3258.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_3262.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2344.tif,left,left,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_4006.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
streaky_2366.tif,right,left,12_10,streaky,AZa,False,doorway,human,human,AZa
streaky_3270.tif,right,right,12_10,streaky,AZa,True,doorway,human,human,AZa
pointy_2338.tif,right,left,12_10,pointy,AZa,False,doorway,human,human,AZa
pointy_3874.tif,left,right,12_10,pointy,AZa,False,doorway,human,human,AZa
pointy_2878.tif,right,left,12_10,pointy,AZa,False,doorway,human,human,AZa
pointy_2558.tif,left,left,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_3622.tif,right,right,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_3942.tif,right,right,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_2786.tif,left,left,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_2146.tif,left,left,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_2982.tif,right,left,12_10,pointy,AZa,False,doorway,human,human,AZa
pointy_3046.tif,left,left,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_2402.tif,left,left,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_3712.tif,right,right,12_10,pointy,AZa,True,doorway,human,human,AZa
pointy_3390.tif,right,right,12_10,pointy,AZa,True,doorway,human,human,AZa
